"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik[7224]",-7.74014509520225,0.000184896348241982,0.0236093014061537,-7.80257717186401,-7.74977377457693,-7.7342094417733,-7.72438444757137,-7.71076580659976,16304.5796085075,1.0000596575814
"log_lik[7225]",-8.21925333510417,0.00067806808064333,0.107289349178394,-8.46154899133015,-8.28320115109651,-8.20615738754417,-8.14123731298658,-8.04786921514868,25036.0966771155,0.999922956023316
"log_lik[7226]",-8.77371526420414,0.000454794227216877,0.0737618868375239,-8.95706620032041,-8.81224040048826,-8.75936522968252,-8.72018992972764,-8.6737738127701,26304.7481470782,0.999887707766705
"log_lik[7227]",-8.98531079027551,0.000363703441397292,0.0520423164232667,-9.11570231405885,-9.01125978638767,-8.97315075599868,-8.94638904064219,-8.92141474338667,20474.741013417,0.999960186817075
"log_lik[7228]",-3.40224375601892,0.00679731708608707,0.665197733217818,-5.22147086270556,-3.60236742448214,-3.21290934618222,-2.97794647540062,-2.68178978262984,9576.93328143805,1.00022281234284
"log_lik[7229]",-3.68698684407396,0.0029181223411755,0.446513320678043,-4.6257121508257,-3.97644655638433,-3.66658805414015,-3.36958955013275,-2.886710074002,23413.2578486482,0.999929827279936
"log_lik[7230]",-4.35671954921378,0.000903459108058492,0.146900119337044,-4.67785560878092,-4.44742134390028,-4.34469028454459,-4.25294142954184,-4.10085588094085,26437.9207355396,0.999901586007101
"log_lik[7231]",-5.24479135199933,0.000225166944131666,0.027687810960708,-5.31754975096208,-5.25515244384732,-5.23709108132062,-5.22663188770576,-5.21290053790364,15120.5634405997,1.0000041612583
"log_lik[7232]",-6.76920559501248,0.000432030426694067,0.0702048168607826,-6.93708516393963,-6.80843021641354,-6.75877258502119,-6.71771449537642,-6.66542018708667,26406.1541040031,0.999872490240145
"log_lik[7233]",-7.47851443933848,0.000430837271430527,0.063487564626055,-7.64578227236341,-7.50701518522401,-7.46072920302613,-7.43206279837205,-7.40878464310988,21714.5484297278,0.999865392962749
"log_lik[7234]",-7.94313456109984,0.000266914283209322,0.0274270299395425,-8.01843143265467,-7.95147508221595,-7.93537703194917,-7.92622468784109,-7.91290533478483,10558.7846442844,1.00006055652741
"log_lik[7235]",-8.31013597575527,0.000346422885758073,0.0438813250793035,-8.42659196648082,-8.32781138006742,-8.29652767837243,-8.27967193273295,-8.26297827047647,16045.2436618855,0.999996679948651
"log_lik[7236]",-6.16170680816939,0.000675083367544658,0.110025167390609,-6.40601619735467,-6.22898339884399,-6.15160126975919,-6.08387495122925,-5.97209838874816,26562.5190990876,0.999896762312771
"log_lik[7237]",-7.58024304091885,0.00063886323971537,0.108041856488358,-7.82369483615919,-7.64553964431463,-7.56974866127334,-7.50303201058416,-7.40007660335951,28600.1477812121,0.999928526644723
"log_lik[7238]",-9.42645482503342,0.00089720379463932,0.151544710426963,-9.75248792648016,-9.52177557236303,-9.41923963328552,-9.31999974224524,-9.15348198330951,28529.8416336904,0.99989245628795
"log_lik[7239]",-9.31677937575893,0.000276491500411401,0.0412984210341831,-9.42331645724017,-9.33653392972363,-9.30637040792994,-9.28668522496425,-9.26679512232007,22310.1928627448,0.999867958005027
"log_lik[7240]",-9.64415122067814,0.00018836428593823,0.0219602438029945,-9.70266511690052,-9.65198675652093,-9.63871517097517,-9.63016072583149,-9.61709519711695,13591.8066398744,1.00001039617454
"log_lik[7241]",-10.0094105897407,0.000178101820190138,0.0217422697839946,-10.066685257046,-10.0167375499955,-10.0041733820241,-9.99574602341418,-9.98258616303733,14902.9774621899,0.999897098008113
"log_lik[7242]",-5.9894075195871,0.00185328880071975,0.270067533609126,-6.5618406492989,-6.16225875609343,-5.97319265218121,-5.80195768312278,-5.50380767085454,21235.3074812018,1.00007217179876
"log_lik[7243]",-4.74592032982096,0.00116801816753321,0.191479133428301,-5.15069069602585,-4.86807845251961,-4.73492434348808,-4.61069740300741,-4.40813295338099,26874.7053155159,0.999873307399893
"log_lik[7244]",-4.49506930143136,0.000551443959849821,0.061575456582303,-4.66512337934511,-4.51507249083737,-4.47311055788875,-4.45435160872822,-4.43762278056777,12468.4513023836,0.999921088486656
"log_lik[7245]",-4.81369032408381,0.000629464787594997,0.100505474609632,-5.02616807614468,-4.87855552879092,-4.80800788293841,-4.74267742922568,-4.63362087587725,25493.916340806,0.999989663193801
"log_lik[7246]",-5.50200051044513,0.000600037105742197,0.0928882346129353,-5.71289069094392,-5.55791899800829,-5.49064662065565,-5.43353369855208,-5.35588762457779,23964.3251100817,0.999868016284218
"log_lik[7247]",-5.79980815763618,0.00036556981151184,0.0453504351120658,-5.92854913489336,-5.81146834149265,-5.78451919174683,-5.77224847812471,-5.75811030935011,15389.4205125926,1.00002180562746
"log_lik[7248]",-6.14378975749369,0.00103604967428309,0.164556769444116,-6.50878043417358,-6.24499224968241,-6.12692645290609,-6.02578077685519,-5.87211892513043,25227.2754090421,0.999915787303316
"log_lik[7249]",-4.03032451237561,0.000574725628816585,0.0910684336526479,-4.24679890503347,-4.08060882310864,-4.01517004970119,-3.96295701310901,-3.89758936051412,25108.143702331,0.999880383405884
"log_lik[7250]",-5.74797479295092,0.0005666657140342,0.0941285436019964,-5.96799111851295,-5.80224345402753,-5.73430172866281,-5.67955292284934,-5.60222202761855,27592.3572997578,0.999921953691408
"log_lik[7251]",-7.18320952626327,0.000533727951267167,0.0883757563505682,-7.38767654351554,-7.23483460475246,-7.17284941438137,-7.11903010828637,-7.0422015111586,27417.407859757,0.999879014925615
"log_lik[7252]",-7.80449225518757,0.000436300765251362,0.065988920937672,-7.97508114928388,-7.83615625474593,-7.78780839179241,-7.7554935373464,-7.7279117801457,22875.4741204116,0.999866695135088
"log_lik[7253]",-8.1920528178444,0.000612396770875381,0.0969458346067672,-8.4184971000287,-8.24680176721351,-8.17901045991398,-8.1211657498364,-8.04261653446142,25060.6611070262,0.999935340628963
"log_lik[7254]",-8.45632966721203,0.000254017016622938,0.0236375111115747,-8.52094036159416,-8.46318360246372,-8.45033561345126,-8.44201570150612,-8.42934479391357,8659.20198170813,1.00004499257674
"log_lik[7255]",-5.20648527182139,0.000219988105775638,0.0318559849362417,-5.28472256448178,-5.2233334117045,-5.20046588691548,-5.18290915934572,-5.16269054018341,20969.287503967,0.999959843474833
